outcome_id,participant_id,outcome_type_id,outcome_date,weeks_from_program_end,sector,hours_per_week,salary_band,employer_type,outcome_source,verified,recorded_by_staff_id,is_sustained_13_weeks,is_sustained_26_weeks,created_at,updated_at,is_active,data_source
813,7915,4,2024-04-09,2,Retail,28,Not Applicable,Large Employer,DWP Confirmation,False,75,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
814,4477,1,2025-04-06,3,Administration,29,Above Living Wage,SME,Participant Self-Report,True,55,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
815,6080,4,2025-04-16,4,Other,30,National Minimum Wage,Large Employer,Employer Confirmation,False,63,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
816,6770,8,2023-08-01,5,Construction,31,Living Wage,Large Employer,Employer Confirmation,True,52,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
817,5682,5,2024-04-19,6,Hospitality,32,Not Applicable,SME,Partner Referral,False,75,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
818,6789,3,2024-01-09,7,Customer Service,33,Above Living Wage,Public Sector,Participant Self-Report,True,118,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
819,6470,8,2024-08-17,8,Hospitality,34,National Minimum Wage,Charity/Non-profit,DWP Confirmation,False,110,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
820,2644,6,2025-09-05,9,Sport & Leisure,35,Living Wage,SME,Participant Self-Report,True,54,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
821,4839,8,2024-05-31,10,Administration,36,Not Applicable,Public Sector,Partner Referral,False,15,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
822,4560,7,2025-12-08,11,Other,37,Living Wage,SME,Participant Self-Report,True,69,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
823,1682,10,2023-11-23,12,Retail,38,Not Applicable,Self,Partner Referral,False,142,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
824,7277,8,2023-10-18,13,Other,39,National Minimum Wage,Public Sector,Participant Self-Report,True,140,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
825,5339,3,2023-04-27,14,Sport & Leisure,40,National Minimum Wage,SME,Participant Self-Report,False,45,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
826,6030,2,2025-12-18,15,Hospitality,8,Above Living Wage,Charity/Non-profit,Participant Self-Report,True,78,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
827,3149,2,2024-04-04,16,Hospitality,9,Living Wage,Large Employer,Partner Referral,False,41,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
828,7614,3,2024-05-13,17,Healthcare,10,National Minimum Wage,Large Employer,Employer Confirmation,True,119,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
829,6519,2,2025-12-31,18,Logistics,11,National Minimum Wage,Public Sector,Employer Confirmation,False,120,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
830,981,6,2024-03-31,19,Logistics,12,Living Wage,Public Sector,Partner Referral,True,133,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
831,6172,7,2024-02-07,20,Healthcare,13,Not Applicable,Large Employer,Employer Confirmation,False,145,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
832,1540,3,2025-08-06,21,Sport & Leisure,14,Not Applicable,Public Sector,Partner Referral,True,62,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
833,5986,8,2023-10-25,22,Customer Service,15,National Minimum Wage,SME,DWP Confirmation,False,99,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
834,3504,2,2024-04-09,23,Retail,16,Living Wage,Large Employer,Partner Referral,True,39,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
835,4850,6,2025-06-26,24,Other,17,Living Wage,Large Employer,Partner Referral,False,115,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
836,621,9,2025-04-02,25,Sport & Leisure,18,Living Wage,Self,Employer Confirmation,True,86,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
837,3394,4,2025-09-05,26,Logistics,19,Living Wage,Charity/Non-profit,Participant Self-Report,False,71,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
838,7463,9,2024-02-05,0,Administration,20,Living Wage,Public Sector,Employer Confirmation,True,128,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
839,4382,8,2023-11-10,1,Logistics,21,Living Wage,SME,Employer Confirmation,False,82,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
840,6099,7,2025-09-03,2,Customer Service,22,Above Living Wage,SME,DWP Confirmation,True,110,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
841,933,7,2024-12-19,3,Hospitality,23,Living Wage,Large Employer,Employer Confirmation,False,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
842,7082,10,2024-04-18,4,Construction,24,Living Wage,Charity/Non-profit,Employer Confirmation,True,34,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
843,1656,7,2025-03-21,5,Construction,25,Not Applicable,Large Employer,Employer Confirmation,False,11,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
844,1591,2,2025-08-23,6,Administration,26,Not Applicable,SME,Participant Self-Report,True,130,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
845,5468,2,2024-08-24,7,Healthcare,27,Living Wage,Large Employer,Employer Confirmation,False,134,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
846,3624,4,2025-08-03,8,Customer Service,28,National Minimum Wage,Large Employer,Employer Confirmation,True,56,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
847,5569,8,2024-09-02,9,Customer Service,29,Living Wage,Large Employer,Employer Confirmation,False,143,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
848,4581,5,2025-08-10,10,Retail,30,Above Living Wage,Public Sector,Participant Self-Report,True,26,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
849,4971,4,2024-11-20,11,Administration,31,Living Wage,SME,Participant Self-Report,False,68,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
850,3619,3,2023-03-30,12,Healthcare,32,Living Wage,Large Employer,Participant Self-Report,True,95,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
851,1464,7,2024-06-03,13,Hospitality,33,National Minimum Wage,SME,Employer Confirmation,False,57,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
852,398,4,2024-01-05,14,Logistics,34,Above Living Wage,Public Sector,Participant Self-Report,True,93,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
853,7448,3,2023-09-03,15,Logistics,35,Living Wage,Large Employer,Participant Self-Report,False,59,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
854,3090,7,2024-06-05,16,Logistics,36,Living Wage,SME,Employer Confirmation,True,46,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
855,7776,3,2025-06-16,17,Sport & Leisure,37,National Minimum Wage,Large Employer,Participant Self-Report,False,66,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
856,468,9,2024-04-12,18,Customer Service,38,National Minimum Wage,SME,Employer Confirmation,True,82,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
857,1036,2,2025-09-29,19,Customer Service,39,National Minimum Wage,Public Sector,Partner Referral,False,70,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
858,2688,3,2024-03-23,20,Construction,40,Living Wage,Large Employer,Partner Referral,True,11,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
859,6666,7,2023-05-21,21,Logistics,8,National Minimum Wage,SME,Participant Self-Report,False,68,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
860,6197,6,2024-07-10,22,Construction,9,Above Living Wage,Large Employer,Partner Referral,True,141,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
861,5524,4,2024-03-11,23,Construction,10,Not Applicable,SME,Participant Self-Report,False,83,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
862,3304,3,2023-12-26,24,Construction,11,National Minimum Wage,Public Sector,Participant Self-Report,True,12,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
863,7689,6,2024-11-01,25,Sport & Leisure,12,Living Wage,SME,Partner Referral,False,149,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
864,7550,9,2024-06-19,26,Customer Service,13,Not Applicable,SME,Participant Self-Report,True,136,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
865,6851,7,2024-09-11,0,Other,14,National Minimum Wage,Public Sector,Participant Self-Report,False,141,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
866,7068,9,2025-05-25,1,Logistics,15,Not Applicable,Charity/Non-profit,Partner Referral,True,46,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
867,6515,2,2023-09-29,2,Sport & Leisure,16,Above Living Wage,SME,Partner Referral,False,140,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
868,5935,4,2025-02-19,3,Customer Service,17,National Minimum Wage,Public Sector,DWP Confirmation,True,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
869,2003,6,2024-05-27,4,Customer Service,18,National Minimum Wage,SME,DWP Confirmation,False,34,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
870,2790,6,2024-11-03,5,Other,19,National Minimum Wage,Large Employer,Partner Referral,True,48,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
871,2054,8,2024-04-23,6,Customer Service,20,Above Living Wage,Large Employer,Participant Self-Report,False,112,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
872,3415,1,2025-07-04,7,Customer Service,21,Not Applicable,SME,Participant Self-Report,True,118,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
873,6787,6,2023-03-30,8,Sport & Leisure,22,Living Wage,Self,DWP Confirmation,False,26,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
874,4360,6,2024-06-14,9,Hospitality,23,Not Applicable,Large Employer,Partner Referral,True,70,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
875,4891,3,2025-10-24,10,Other,24,Living Wage,Large Employer,Participant Self-Report,False,61,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
876,2997,10,2023-05-21,11,Construction,25,Living Wage,SME,Employer Confirmation,True,31,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
877,4175,1,2024-08-02,12,Customer Service,26,National Minimum Wage,SME,Participant Self-Report,False,121,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
878,7812,3,2024-10-20,13,Hospitality,27,Living Wage,SME,Employer Confirmation,True,148,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
879,175,5,2025-10-30,14,Other,28,Not Applicable,Charity/Non-profit,Employer Confirmation,False,59,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
880,2481,2,2025-09-01,15,Retail,29,National Minimum Wage,SME,Participant Self-Report,True,97,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
881,3876,1,2024-05-11,16,Customer Service,30,Living Wage,Charity/Non-profit,Participant Self-Report,False,27,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
882,6031,8,2024-04-06,17,Healthcare,31,National Minimum Wage,SME,Employer Confirmation,True,39,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
883,6881,2,2023-03-22,18,Logistics,32,Above Living Wage,Charity/Non-profit,Partner Referral,False,20,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
884,4639,9,2025-03-04,19,Retail,33,Not Applicable,SME,Employer Confirmation,True,148,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
885,5350,1,2023-05-04,20,Healthcare,34,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,98,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
886,3218,5,2025-06-24,21,Logistics,35,Not Applicable,Large Employer,DWP Confirmation,True,106,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
887,6495,3,2025-11-16,22,Administration,36,Above Living Wage,Large Employer,Employer Confirmation,False,126,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
888,5711,3,2025-05-02,23,Customer Service,37,Living Wage,SME,Employer Confirmation,True,61,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
889,4143,9,2024-06-02,24,Customer Service,38,Not Applicable,Public Sector,DWP Confirmation,False,126,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
890,3504,7,2025-04-24,25,Other,39,National Minimum Wage,Charity/Non-profit,Participant Self-Report,True,126,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
891,2100,1,2025-04-12,26,Customer Service,40,Living Wage,Public Sector,Participant Self-Report,False,51,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
892,5739,7,2024-05-11,0,Hospitality,8,National Minimum Wage,SME,Participant Self-Report,True,51,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
893,95,3,2025-07-06,1,Customer Service,9,Not Applicable,SME,DWP Confirmation,False,124,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
894,3600,6,2023-10-11,2,Customer Service,10,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,112,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
895,5000,2,2024-06-09,3,Hospitality,11,National Minimum Wage,Public Sector,Participant Self-Report,False,87,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
896,7352,8,2023-09-13,4,Administration,12,Living Wage,Charity/Non-profit,Partner Referral,True,122,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
897,1036,7,2025-09-18,5,Sport & Leisure,13,Not Applicable,Public Sector,Employer Confirmation,False,28,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
898,4207,2,2023-04-18,6,Logistics,14,Living Wage,SME,Participant Self-Report,True,58,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
899,971,8,2024-02-09,7,Customer Service,15,Living Wage,Large Employer,Participant Self-Report,False,10,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
900,4761,3,2025-10-30,8,Sport & Leisure,16,National Minimum Wage,Public Sector,Participant Self-Report,True,107,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
901,1457,7,2025-09-09,9,Sport & Leisure,17,Not Applicable,SME,Participant Self-Report,False,3,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
902,6263,8,2023-04-11,10,Administration,18,National Minimum Wage,SME,Participant Self-Report,True,48,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
903,6407,2,2024-07-05,11,Administration,19,Above Living Wage,Public Sector,Participant Self-Report,False,142,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
904,200,9,2025-12-07,12,Retail,20,Living Wage,Large Employer,Employer Confirmation,True,58,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
905,3752,9,2023-07-03,13,Logistics,21,Living Wage,Public Sector,Participant Self-Report,False,1,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
906,7271,3,2023-09-17,14,Retail,22,Above Living Wage,SME,DWP Confirmation,True,128,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
907,1157,7,2023-08-26,15,Healthcare,23,National Minimum Wage,Charity/Non-profit,Partner Referral,False,73,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
908,1018,3,2025-11-04,16,Customer Service,24,Living Wage,Charity/Non-profit,Partner Referral,True,122,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
